nodes,NR,NW,clients,read_s,write_s
14,7,12,9,0.12,0.23
14,7,12,10,0.12,0.23
14,7,13,1,0.1,0.15
14,7,13,2,0.1,0.16
14,7,13,3,0.1,0.22
14,7,13,4,0.11,0.16
14,7,13,5,0.11,0.17
14,7,13,6,0.11,0.18
14,7,13,7,0.12,0.17
14,7,13,8,0.12,0.17
14,7,13,9,0.12,0.17
14,7,13,10,0.12,0.2
14,7,14,1,0.09,0.15
14,7,14,2,0.1,0.16
14,7,14,3,0.1,0.17
14,7,14,4,0.11,0.17
14,7,14,5,0.11,0.17
14,7,14,6,0.11,0.18
14,7,14,7,0.12,0.19
14,7,14,8,0.11,0.2
14,7,14,9,0.12,0.2
14,7,14,10,0.12,0.2
14,8,8,1,0.1,0.12
14,8,8,2,0.09,0.12
14,8,8,3,0.1,0.13
14,8,8,4,0.11,0.13
14,8,8,5,0.1,0.13
14,8,8,6,0.11,0.14
14,8,8,7,0.12,0.15
14,8,8,8,0.12,0.15
14,8,8,9,0.13,0.15
14,8,8,10,0.12,0.15
14,8,9,1,0.1,0.14
14,8,9,2,0.09,0.13
14,8,9,3,0.1,0.14
14,8,9,4,0.11,0.15
14,8,9,5,0.11,0.15
14,8,9,6,0.11,0.15
14,8,9,7,0.12,0.15
14,8,9,8,0.12,0.16
14,8,9,9,0.12,0.16
14,8,9,10,0.12,0.15
14,8,10,1,0.09,0.13
14,8,10,2,0.1,0.14
14,8,10,3,0.1,0.15
14,8,10,4,0.11,0.15
14,8,10,5,0.11,0.16
14,8,10,6,0.11,0.16
14,8,10,7,0.12,0.14
14,8,10,8,0.12,0.15
14,8,10,9,0.12,0.16
14,8,10,10,0.12,0.17
14,8,11,1,0.09,0.14
14,8,11,2,0.1,0.14
14,8,11,3,0.1,0.15
14,8,11,4,0.11,0.16
14,8,11,5,0.11,0.16
14,8,11,6,0.12,0.17
14,8,11,7,0.12,0.17
14,8,11,8,0.12,0.17
14,8,11,9,0.12,0.18
14,8,11,10,0.13,0.18
14,8,12,1,0.09,0.16
14,8,12,2,0.1,0.15
14,8,12,3,0.1,0.15
14,8,12,4,0.11,0.16
14,8,12,5,0.11,0.17
14,8,12,6,0.12,0.17
14,8,12,7,0.13,0.18
14,8,12,8,0.13,0.18
14,8,12,9,0.13,0.18
14,8,12,10,0.13,0.18
14,8,13,1,0.09,0.15
14,8,13,2,0.1,0.16
14,8,13,3,0.11,0.16
14,8,13,4,0.11,0.16
14,8,13,5,0.11,0.17
14,8,13,6,0.12,0.18
14,8,13,7,0.12,0.17
14,8,13,8,0.13,0.19
14,8,13,9,0.13,0.19
14,8,13,10,0.13,0.2
14,8,14,1,0.09,0.15
14,8,14,2,0.1,0.16
14,8,14,3,0.11,0.17
14,8,14,4,0.11,0.16
14,8,14,5,0.11,0.18
14,8,14,6,0.12,0.17
14,8,14,7,0.12,0.19
14,8,14,8,0.12,0.19
14,8,14,9,0.12,0.2
14,8,14,10,0.13,0.2
14,9,8,1,0.1,0.12
14,9,8,2,0.1,0.13
14,9,8,3,0.11,0.13
14,9,8,4,0.11,0.14
14,9,8,5,0.12,0.14
14,9,8,6,0.12,0.15
14,9,8,7,0.12,0.15
14,9,8,8,0.13,0.15
14,9,8,9,0.13,0.15
14,9,8,10,0.13,0.16
14,9,9,1,0.1,0.13
14,9,9,2,0.1,0.13
14,9,9,3,0.1,0.14
14,9,9,4,0.11,0.14
14,9,9,5,0.11,0.15
14,9,9,6,0.12,0.15
14,9,9,7,0.12,0.15
14,9,9,8,0.13,0.16
14,9,9,9,0.13,0.16
14,9,9,10,0.13,0.15
14,9,10,1,0.09,0.13
14,9,10,2,0.1,0.14
14,9,10,3,0.1,0.14
14,9,10,4,0.11,0.15
14,9,10,5,0.12,0.15
14,9,10,6,0.12,0.15
14,9,10,7,0.12,0.16
14,9,10,8,0.12,0.16
14,9,10,9,0.12,0.17
14,9,10,10,0.13,0.16
14,9,11,1,0.09,0.14
14,9,11,2,0.1,0.14
14,9,11,3,0.11,0.15
14,9,11,4,0.11,0.15
14,9,11,5,0.12,0.16
14,9,11,6,0.12,0.16
14,9,11,7,0.13,0.17
14,9,11,8,0.13,0.17
14,9,11,9,0.13,0.17
14,9,11,10,0.13,0.18
14,9,12,1,0.09,0.14
14,9,12,2,0.1,0.14
14,9,12,3,0.11,0.15
14,9,12,4,0.11,0.16
14,9,12,5,0.11,0.17
14,9,12,6,0.12,0.17
14,9,12,7,0.12,0.17
14,9,12,8,0.12,0.19
14,9,12,9,0.14,0.19
14,9,12,10,0.13,0.18
14,9,13,1,0.09,0.15
14,9,13,2,0.1,0.15
14,9,13,3,0.11,0.16
14,9,13,4,0.11,0.17
14,9,13,5,0.11,0.17
14,9,13,6,0.12,0.18
14,9,13,7,0.12,0.17
14,9,13,8,0.13,0.18
14,9,13,9,0.12,0.19
14,9,13,10,0.14,0.2
14,9,14,1,0.09,0.15
14,9,14,2,0.1,0.16
14,9,14,3,0.11,0.16
14,9,14,4,0.11,0.17
14,9,14,5,0.11,0.17
14,9,14,6,0.12,0.18
14,9,14,7,0.12,0.19
14,9,14,8,0.13,0.18
14,9,14,9,0.13,0.2
14,9,14,10,0.12,0.2
14,10,8,1,0.1,0.13
14,10,8,2,0.1,0.13
14,10,8,3,0.11,0.14
14,10,8,4,0.11,0.14
14,10,8,5,0.12,0.14
14,10,8,6,0.12,0.14
14,10,8,7,0.13,0.15
14,10,8,8,0.13,0.15
14,10,8,9,0.13,0.15
14,10,8,10,0.13,0.14
14,10,9,1,0.1,0.13
14,10,9,2,0.1,0.13
14,10,9,3,0.11,0.14
14,10,9,4,0.11,0.14
14,10,9,5,0.12,0.14
14,10,9,6,0.12,5.23
14,10,9,7,0.12,0.15
14,10,9,8,0.13,0.17
14,10,9,9,0.13,0.16
14,10,9,10,0.13,0.16
14,10,10,1,0.1,0.13
14,10,10,2,0.1,0.14
14,10,10,3,0.1,0.14
14,10,10,4,0.11,0.15
14,10,10,5,0.11,0.14
14,10,10,6,0.11,0.15
14,10,10,7,0.12,0.16
14,10,10,8,0.13,0.17
14,10,10,9,0.13,0.17
14,10,10,10,0.13,0.16
14,10,11,1,0.09,0.15
14,10,11,2,0.1,0.14
14,10,11,3,0.11,0.15
14,10,11,4,0.11,0.15
14,10,11,5,0.11,0.16
14,10,11,6,0.12,0.17
14,10,11,7,0.13,0.16
14,10,11,8,0.12,0.17
14,10,11,9,0.12,0.17
14,10,11,10,0.14,0.19
14,10,12,1,0.1,0.14
14,10,12,2,0.1,0.15
14,10,12,3,0.11,0.15
14,10,12,4,0.11,0.15
14,10,12,5,0.12,0.16
14,10,12,6,0.12,0.21
14,10,12,7,0.12,0.18
14,10,12,8,0.13,0.23
14,10,12,9,0.13,0.18
14,10,12,10,0.13,0.18
14,10,13,1,0.1,0.15
14,10,13,2,0.11,0.16
14,10,13,3,0.11,0.16
14,10,13,4,0.11,0.17
14,10,13,5,0.12,0.17
14,10,13,6,0.12,0.17
14,10,13,7,0.12,0.17
14,10,13,8,0.13,0.19
14,10,13,9,0.13,0.27
14,10,13,10,0.13,0.22
14,10,14,1,0.1,0.16
14,10,14,2,0.1,0.15
14,10,14,3,0.11,0.16
14,10,14,4,0.11,0.23
14,10,14,5,0.12,0.17
14,10,14,6,0.12,0.18
14,10,14,7,0.13,0.19
14,10,14,8,0.13,0.25
14,10,14,9,0.14,0.21
14,10,14,10,0.14,0.21
14,11,8,1,0.1,0.12
14,11,8,2,0.1,0.13
14,11,8,3,0.11,0.14
14,11,8,4,0.12,0.13
14,11,8,5,0.12,0.14
14,11,8,6,0.13,0.2
14,11,8,7,0.13,0.17
14,11,8,8,0.13,0.15
14,11,8,9,0.14,0.18
14,11,8,10,0.14,0.16
14,11,9,1,0.1,0.12
14,11,9,2,0.1,0.13
14,11,9,3,0.11,0.18
14,11,9,4,0.14,0.14
14,11,9,5,0.13,0.14
14,11,9,6,0.14,0.15
14,11,9,7,0.13,0.22
14,11,9,8,0.14,0.22
14,11,9,9,0.13,0.27
14,11,9,10,0.14,0.17
14,11,10,1,0.1,0.13
14,11,10,2,0.1,0.14
14,11,10,3,0.11,0.18
14,11,10,4,0.12,0.15
14,11,10,5,0.15,0.19
14,11,10,6,0.13,0.19
14,11,10,7,0.14,0.23
14,11,10,8,0.14,0.21
14,11,10,9,0.14,0.25
14,11,10,10,0.14,0.21
14,11,11,1,0.1,0.14
14,11,11,2,0.1,0.14
14,11,11,3,0.11,0.14
14,11,11,4,0.12,0.19
14,11,11,5,0.12,0.16
14,11,11,6,0.13,0.21
14,11,11,7,0.14,0.21
14,11,11,8,0.13,0.18
14,11,11,9,0.14,0.17
14,11,11,10,0.13,0.26
14,11,12,1,0.1,0.15
14,11,12,2,0.1,0.14
14,11,12,3,0.11,0.15
14,11,12,4,0.11,0.16
14,11,12,5,0.11,0.16
14,11,12,6,0.12,0.17
14,11,12,7,0.13,0.18
14,11,12,8,0.13,0.18
14,11,12,9,0.14,0.18
14,11,12,10,0.14,0.18
14,11,13,1,0.1,0.15
14,11,13,2,0.1,0.15
14,11,13,3,0.1,0.15
14,11,13,4,0.11,0.16
14,11,13,5,0.12,0.17
14,11,13,6,0.12,0.18
14,11,13,7,0.13,0.19
14,11,13,8,0.14,0.19
14,11,13,9,0.14,0.2
14,11,13,10,0.14,0.2
14,11,14,1,0.1,0.15
14,11,14,2,0.1,0.16
14,11,14,3,0.11,0.17
14,11,14,4,0.12,0.17
14,11,14,5,0.12,0.18
14,11,14,6,0.12,0.18
14,11,14,7,0.13,0.19
14,11,14,8,0.14,0.2
14,11,14,9,0.14,0.2
14,11,14,10,0.14,0.2
14,12,8,1,0.1,0.13
14,12,8,2,0.1,0.13
14,12,8,3,0.11,0.13
14,12,8,4,0.12,0.14
14,12,8,5,0.12,0.13
14,12,8,6,0.13,0.14
14,12,8,7,0.13,0.15
14,12,8,8,0.13,0.15
14,12,8,9,0.14,0.15
14,12,8,10,0.14,0.15
14,12,9,1,0.1,0.13
14,12,9,2,0.1,0.14
14,12,9,3,0.11,0.14
14,12,9,4,0.12,0.15
14,12,9,5,0.12,0.14
14,12,9,6,0.12,0.14
14,12,9,7,0.13,0.16
14,12,9,8,0.13,0.15
14,12,9,9,0.14,0.17
14,12,9,10,0.13,0.17
14,12,10,1,0.1,0.13
14,12,10,2,0.1,0.14
14,12,10,3,0.11,0.14
14,12,10,4,0.11,0.15
14,12,10,5,0.12,0.15
14,12,10,6,0.13,0.15
14,12,10,7,0.13,0.15
14,12,10,8,0.14,0.17
14,12,10,9,0.14,0.16
14,12,10,10,0.15,0.16
14,12,11,1,0.1,0.14
14,12,11,2,0.1,0.14
14,12,11,3,0.11,0.14
14,12,11,4,0.11,0.15
14,12,11,5,0.12,0.16
14,12,11,6,0.12,0.16
14,12,11,7,0.12,0.16
14,12,11,8,0.13,0.16
14,12,11,9,0.13,0.16
14,12,11,10,0.14,0.17
14,12,12,1,0.1,0.14
14,12,12,2,0.1,0.15
14,12,12,3,0.11,0.14
14,12,12,4,0.11,0.16
14,12,12,5,0.12,0.16
14,12,12,6,0.12,0.17
14,12,12,7,0.13,0.17
14,12,12,8,0.13,0.18
14,12,12,9,0.14,0.17
14,12,12,10,0.14,0.18
14,12,13,1,0.1,0.15
14,12,13,2,0.1,0.15
14,12,13,3,0.11,0.15
14,12,13,4,0.12,0.17
14,12,13,5,0.12,0.17
14,12,13,6,0.13,0.18
14,12,13,7,0.13,0.18
14,12,13,8,0.13,0.19
14,12,13,9,0.13,0.19
14,12,13,10,0.14,0.2
14,12,14,1,0.1,0.16
14,12,14,2,0.12,0.16
14,12,14,3,0.11,0.16
14,12,14,4,0.12,0.17
14,12,14,5,0.12,0.18
14,12,14,6,0.12,0.19
14,12,14,7,0.13,0.18
14,12,14,8,0.14,0.2
14,12,14,9,0.14,0.21
14,12,14,10,0.14,0.22
14,13,8,1,0.1,0.13
14,13,8,2,0.1,0.13
14,13,8,3,0.12,0.13
14,13,8,4,0.11,0.13
14,13,8,5,0.12,0.14
14,13,8,6,0.14,0.14
14,13,8,7,0.13,0.14
14,13,8,8,0.14,0.15
14,13,8,9,0.14,0.15
14,13,8,10,0.15,0.16
14,13,9,1,0.09,0.13
14,13,9,2,0.11,0.14
14,13,9,3,0.11,0.14
14,13,9,4,0.12,0.14
14,13,9,5,0.13,0.15
14,13,9,6,0.13,0.15
14,13,9,7,0.14,0.15
14,13,9,8,0.14,0.15
14,13,9,9,0.14,0.16
14,13,9,10,0.14,0.16
14,13,10,1,0.1,0.14
14,13,10,2,0.1,0.15
14,13,10,3,0.11,0.14
14,13,10,4,0.11,0.15
14,13,10,5,0.12,0.15
14,13,10,6,0.12,0.16
14,13,10,7,0.13,0.15
14,13,10,8,0.13,0.16
14,13,10,9,0.14,0.16
14,13,10,10,0.14,0.17
14,13,11,1,0.1,0.15
14,13,11,2,0.1,0.14
14,13,11,3,0.11,0.15
14,13,11,4,0.12,0.15
14,13,11,5,0.12,0.16
14,13,11,6,0.13,0.17
14,13,11,7,0.13,0.17
14,13,11,8,0.13,0.17
14,13,11,9,0.14,0.17
14,13,11,10,0.14,0.17
14,13,12,1,0.1,0.15
14,13,12,2,0.1,0.15
14,13,12,3,0.11,0.16
14,13,12,4,0.12,0.16
14,13,12,5,0.12,0.16
14,13,12,6,0.13,0.17
14,13,12,7,0.13,0.17
14,13,12,8,0.14,0.18
14,13,12,9,0.15,0.19
14,13,12,10,0.15,0.19
14,13,13,1,0.1,0.15
14,13,13,2,0.1,0.15
14,13,13,3,0.11,0.16
14,13,13,4,0.12,0.17
14,13,13,5,0.12,0.18
14,13,13,6,0.13,0.18
14,13,13,7,0.13,0.18
14,13,13,8,0.14,0.19
14,13,13,9,0.14,0.18
14,13,13,10,0.14,0.19
14,13,14,1,0.1,0.15
14,13,14,2,0.11,0.15
14,13,14,3,0.11,0.16
14,13,14,4,0.12,0.17
14,13,14,5,0.13,0.17
14,13,14,6,0.13,0.18
14,13,14,7,0.14,0.19
14,13,14,8,0.13,0.19
14,13,14,9,0.15,0.19
14,13,14,10,0.14,0.19
14,14,8,1,0.1,0.13
14,14,8,2,0.11,0.13
14,14,8,3,0.12,0.14
14,14,8,4,0.12,0.14
14,14,8,5,0.12,0.14
14,14,8,6,0.13,0.15
14,14,8,7,0.13,0.15
14,14,8,8,0.14,0.15
14,14,8,9,0.14,0.15
14,14,8,10,0.14,0.15
14,14,9,1,0.1,0.13
14,14,9,2,0.1,0.13
14,14,9,3,0.11,0.15
14,14,9,4,0.12,0.14
14,14,9,5,0.12,0.15
14,14,9,6,0.13,0.15
14,14,9,7,0.14,0.15
14,14,9,8,0.14,0.16
14,14,9,9,0.14,0.15
14,14,9,10,0.15,0.15
14,14,10,1,0.1,0.14
14,14,10,2,0.11,0.13
14,14,10,3,0.11,0.14
14,14,10,4,0.12,0.15
14,14,10,5,0.13,0.16
14,14,10,6,0.12,0.15
14,14,10,7,0.13,0.16
14,14,10,8,0.14,0.16
14,14,10,9,0.14,0.16
14,14,10,10,0.14,0.17
14,14,11,1,0.1,0.15
14,14,11,2,0.1,0.14
14,14,11,3,0.11,0.15
14,14,11,4,0.12,0.16
14,14,11,5,0.12,0.16
14,14,11,6,0.13,0.17
14,14,11,7,0.13,0.17
14,14,11,8,0.15,0.17
14,14,11,9,0.15,0.18
14,14,11,10,0.15,0.17
14,14,12,1,0.1,0.15
14,14,12,2,0.11,0.14
14,14,12,3,0.12,0.15
14,14,12,4,0.12,0.16
14,14,12,5,0.12,0.17
14,14,12,6,0.13,0.17
14,14,12,7,0.14,0.22
14,14,12,8,0.14,0.28
14,14,12,9,0.16,0.24
14,14,12,10,0.15,0.19
14,14,13,1,0.1,0.14
14,14,13,2,0.1,0.14
14,14,13,3,0.11,0.21
14,14,13,4,0.12,0.17
14,14,13,5,0.13,0.16
14,14,13,6,0.13,0.18
14,14,13,7,0.15,0.18
14,14,13,8,0.14,0.18
14,14,13,9,0.15,0.19
14,14,13,10,0.14,0.2
14,14,14,1,0.1,0.15
14,14,14,2,0.1,0.15
14,14,14,3,0.11,0.16
14,14,14,4,0.12,0.17
14,14,14,5,0.12,0.17
14,14,14,6,0.13,0.18
14,14,14,7,0.14,0.19
14,14,14,8,0.14,0.19
14,14,14,9,0.14,0.19
14,14,14,10,0.14,0.19
15,1,15,1,0.09,0.16
15,1,15,2,0.09,0.16
15,1,15,3,0.09,0.17
15,1,15,4,0.09,0.17
15,1,15,5,0.1,0.18
15,1,15,6,0.1,0.18
15,1,15,7,0.1,0.19
15,1,15,8,0.1,0.2
15,1,15,9,0.1,0.2
15,1,15,10,0.1,0.22
15,2,14,1,0.09,0.15
15,2,14,2,0.09,0.15
15,2,14,3,0.09,0.16
15,2,14,4,0.1,0.18
15,2,14,5,0.1,0.18
15,2,14,6,0.1,0.18
15,2,14,7,0.1,0.19
15,2,14,8,0.1,0.19
15,2,14,9,0.1,0.2
15,2,14,10,0.11,0.2
15,2,15,1,0.09,0.15
15,2,15,2,0.09,0.16
15,2,15,3,0.09,0.17
15,2,15,4,0.09,0.17
15,2,15,5,0.1,0.17
15,2,15,6,0.1,0.18
15,2,15,7,0.1,0.18
15,2,15,8,0.1,0.2
15,2,15,9,0.1,0.21
15,2,15,10,0.11,0.2
15,3,13,1,0.09,0.15
15,3,13,2,0.09,0.15
15,3,13,3,0.1,0.15
15,3,13,4,0.1,0.16
15,3,13,5,0.1,0.16
15,3,13,6,0.1,0.17
15,3,13,7,0.1,0.18
15,3,13,8,0.11,0.16
15,3,13,9,0.1,0.18
15,3,13,10,0.11,0.18
15,3,14,1,0.09,0.14
15,3,14,2,0.09,0.15
15,3,14,3,0.09,0.16
15,3,14,4,0.1,0.17
15,3,14,5,0.1,0.17
15,3,14,6,0.1,0.17
15,3,14,7,0.11,0.18
15,3,14,8,0.11,0.19
15,3,14,9,0.1,0.18
15,3,14,10,0.11,0.19
15,3,15,1,0.09,0.16
15,3,15,2,0.09,0.16
15,3,15,3,0.1,0.16
15,3,15,4,0.1,0.17
15,3,15,5,0.1,0.18
15,3,15,6,0.1,0.19
15,3,15,7,0.11,0.2
15,3,15,8,0.11,0.2
15,3,15,9,0.11,0.22
15,3,15,10,0.11,0.21
15,4,12,1,0.09,0.14
15,4,12,2,0.09,0.14
15,4,12,3,0.1,0.15
15,4,12,4,0.1,0.16
15,4,12,5,0.1,0.16
15,4,12,6,0.1,0.16
15,4,12,7,0.11,0.17
15,4,12,8,0.11,0.17
15,4,12,9,0.11,0.18
15,4,12,10,0.11,0.18
15,4,13,1,0.09,0.15
15,4,13,2,0.09,0.15
15,4,13,3,0.1,0.16
15,4,13,4,0.1,0.16
15,4,13,5,0.1,0.17
15,4,13,6,0.11,0.17
15,4,13,7,0.11,0.17
15,4,13,8,0.11,0.19
15,4,13,9,0.12,0.2
15,4,13,10,0.12,0.2
15,4,14,1,0.09,0.15
15,4,14,2,0.09,0.16
15,4,14,3,0.1,0.16
15,4,14,4,0.1,0.16
15,4,14,5,0.1,0.17
15,4,14,6,0.11,0.18
15,4,14,7,0.11,0.18
15,4,14,8,0.11,0.18
15,4,14,9,0.11,0.18
15,4,14,10,0.11,0.21
15,4,15,1,0.09,0.15
15,4,15,2,0.1,0.16
15,4,15,3,0.1,0.16
15,4,15,4,0.1,0.17
15,4,15,5,0.1,0.19
15,4,15,6,0.11,0.19
15,4,15,7,0.11,0.2
15,4,15,8,0.11,0.19
15,4,15,9,0.11,0.22
15,4,15,10,0.11,0.2
15,5,11,1,0.09,0.15
15,5,11,2,0.1,0.15
15,5,11,3,0.1,0.15
15,5,11,4,0.1,0.15
15,5,11,5,0.11,0.16
15,5,11,6,0.11,0.16
15,5,11,7,0.11,0.17
15,5,11,8,0.12,0.17
15,5,11,9,0.12,0.18
15,5,11,10,0.12,0.17
15,5,12,1,0.09,0.14
15,5,12,2,0.1,0.15
15,5,12,3,0.1,0.16
15,5,12,4,0.1,0.15
15,5,12,5,0.11,0.16
15,5,12,6,0.11,0.17
15,5,12,7,0.12,0.17
15,5,12,8,0.12,0.17
15,5,12,9,0.12,0.22
15,5,12,10,0.12,0.18
15,5,13,1,0.09,0.15
15,5,13,2,0.1,0.15
15,5,13,3,0.1,0.15
15,5,13,4,0.1,0.16
15,5,13,5,0.11,0.17
15,5,13,6,0.11,0.18
15,5,13,7,0.11,0.18
15,5,13,8,0.11,0.19
15,5,13,9,0.11,0.19
15,5,13,10,0.12,0.19
15,5,14,1,0.09,0.15
15,5,14,2,0.1,0.16
15,5,14,3,0.1,0.16
15,5,14,4,0.11,0.16
15,5,14,5,0.1,0.18
15,5,14,6,0.11,0.18
15,5,14,7,0.11,0.19
15,5,14,8,0.12,0.2
15,5,14,9,0.12,0.21
15,5,14,10,0.12,0.19
15,5,15,1,0.09,0.16
15,5,15,2,0.1,0.15
15,5,15,3,0.1,0.18
15,5,15,4,0.1,0.17
15,5,15,5,0.1,0.19
15,5,15,6,0.11,0.18
15,5,15,7,0.11,0.2
15,5,15,8,0.11,0.2
15,5,15,9,0.12,0.21
15,5,15,10,0.12,0.22
15,6,10,1,0.09,0.14
15,6,10,2,0.1,0.14
15,6,10,3,0.1,0.14
15,6,10,4,0.1,0.14
15,6,10,5,0.11,0.15
15,6,10,6,0.11,0.15
15,6,10,7,0.12,0.16
15,6,10,8,0.12,0.16
15,6,10,9,0.12,0.17
15,6,10,10,0.12,0.17
15,6,11,1,0.09,0.14
15,6,11,2,0.1,0.14
15,6,11,3,0.11,0.15
15,6,11,4,0.11,0.21
15,6,11,5,0.11,0.16
15,6,11,6,0.11,0.2
15,6,11,7,0.12,0.2
15,6,11,8,0.12,0.21
15,6,11,9,0.12,0.21
15,6,11,10,0.12,0.23
15,6,12,1,0.09,0.14
15,6,12,2,0.09,0.14
15,6,12,3,0.12,0.15
15,6,12,4,0.11,0.15
15,6,12,5,0.12,0.16
15,6,12,6,0.11,0.17
15,6,12,7,0.12,0.26
15,6,12,8,0.12,0.22
15,6,12,9,0.12,0.22
15,6,12,10,0.12,0.2
15,6,13,1,0.09,0.15
15,6,13,2,0.1,0.14
15,6,13,3,0.11,0.16
15,6,13,4,0.11,0.16
15,6,13,5,0.11,0.17
15,6,13,6,0.11,0.19
15,6,13,7,0.12,0.18
15,6,13,8,0.11,0.18
15,6,13,9,0.12,0.19
15,6,13,10,0.12,0.2
15,6,14,1,0.09,0.16
15,6,14,2,0.1,0.16
15,6,14,3,0.1,0.17
15,6,14,4,0.11,0.17
15,6,14,5,0.11,0.18
15,6,14,6,0.11,0.19
15,6,14,7,0.12,0.18
15,6,14,8,0.12,0.19
15,6,14,9,0.12,0.2
15,6,14,10,0.12,0.2
15,6,15,1,0.09,0.15
15,6,15,2,0.1,0.16
15,6,15,3,0.1,0.17
15,6,15,4,0.11,0.18
15,6,15,5,0.11,0.19
15,6,15,6,0.11,0.18
15,6,15,7,0.11,0.2
15,6,15,8,0.11,0.2
15,6,15,9,0.11,0.21
15,6,15,10,0.12,0.19
15,7,9,1,0.1,0.13
15,7,9,2,0.1,0.14
15,7,9,3,0.1,0.14
15,7,9,4,0.1,0.14
15,7,9,5,0.11,0.14
15,7,9,6,0.11,0.14
15,7,9,7,0.12,0.15
15,7,9,8,0.12,0.16
15,7,9,9,0.12,0.16
15,7,9,10,0.13,0.16
15,7,10,1,0.09,0.14
15,7,10,2,0.1,0.14
15,7,10,3,0.11,0.18
15,7,10,4,0.11,0.14
15,7,10,5,0.11,0.18
15,7,10,6,0.12,0.19
15,7,10,7,0.12,0.18
15,7,10,8,0.12,0.16
15,7,10,9,0.13,0.18
15,7,10,10,0.13,0.21
15,7,11,1,0.1,0.14
15,7,11,2,0.1,0.14
15,7,11,3,0.1,0.19
15,7,11,4,0.1,0.2
15,7,11,5,0.11,0.2
15,7,11,6,0.12,0.16
15,7,11,7,0.12,0.21
15,7,11,8,0.12,0.17
15,7,11,9,0.12,0.21
15,7,11,10,0.12,0.21
15,7,12,1,0.1,0.15
15,7,12,2,0.1,0.15
15,7,12,3,0.1,0.16
15,7,12,4,0.11,0.16
15,7,12,5,0.11,0.16
15,7,12,6,0.12,0.26
15,7,12,7,0.12,0.23
15,7,12,8,0.13,0.26
15,7,12,9,0.12,0.28
15,7,12,10,0.13,0.25
15,7,13,1,0.1,0.15
15,7,13,2,0.1,0.15
15,7,13,3,0.11,0.16
15,7,13,4,0.11,0.16
15,7,13,5,0.11,0.21
15,7,13,6,0.12,0.23
15,7,13,7,0.11,0.23
15,7,13,8,0.12,0.25
15,7,13,9,0.12,0.3
15,7,13,10,0.13,0.25
15,7,14,1,0.1,0.15
15,7,14,2,0.1,0.16
15,7,14,3,0.12,0.18
15,7,14,4,0.1,0.19
15,7,14,5,0.12,0.17
15,7,14,6,0.11,0.18
15,7,14,7,0.12,0.19
15,7,14,8,0.13,0.21
15,7,14,9,0.13,0.2
15,7,14,10,0.12,0.22
15,7,15,1,0.09,0.17
15,7,15,2,0.1,0.17
15,7,15,3,0.1,0.18
15,7,15,4,0.1,0.18
15,7,15,5,0.11,0.19
15,7,15,6,0.11,0.2
15,7,15,7,0.12,0.2
15,7,15,8,0.12,0.2
15,7,15,9,0.12,0.21
15,7,15,10,0.12,0.21
15,8,8,1,0.09,0.14
15,8,8,2,0.1,0.13
15,8,8,3,0.11,0.13
15,8,8,4,0.11,0.19
15,8,8,5,0.11,0.14
15,8,8,6,0.11,0.17
15,8,8,7,0.12,0.17
15,8,8,8,0.13,0.19
15,8,8,9,0.13,0.18
15,8,8,10,0.13,0.19
15,8,9,1,0.09,0.13
15,8,9,2,0.1,0.13
15,8,9,3,0.11,0.14
15,8,9,4,0.11,0.14
15,8,9,5,0.11,0.15
15,8,9,6,0.12,0.15
15,8,9,7,0.13,0.22
15,8,9,8,0.12,0.16
15,8,9,9,0.13,0.2
15,8,9,10,0.13,0.23
15,8,10,1,0.1,0.14
15,8,10,2,0.1,0.13
15,8,10,3,0.13,0.14
15,8,10,4,0.12,0.19
15,8,10,5,0.12,0.19
15,8,10,6,0.13,0.16
15,8,10,7,0.13,0.16
15,8,10,8,0.13,0.17
15,8,10,9,0.13,0.17
15,8,10,10,0.14,0.17
15,8,11,1,0.1,0.14
15,8,11,2,0.1,0.15
15,8,11,3,0.11,0.15
15,8,11,4,0.11,0.17
15,8,11,5,0.11,0.16
15,8,11,6,0.12,0.17
15,8,11,7,0.12,0.17
15,8,11,8,0.12,0.17
15,8,11,9,0.12,0.17
15,8,11,10,0.13,0.18
15,8,12,1,0.1,0.15
15,8,12,2,0.1,0.15
15,8,12,3,0.1,0.16
15,8,12,4,0.11,0.16
15,8,12,5,0.11,0.16
15,8,12,6,0.11,0.17
15,8,12,7,0.12,0.17
15,8,12,8,0.12,0.18
15,8,12,9,0.13,0.22
15,8,12,10,0.13,0.18
15,8,13,1,0.1,0.15
15,8,13,2,0.1,0.15
15,8,13,3,0.1,0.16
15,8,13,4,0.11,0.16
15,8,13,5,0.11,0.16
15,8,13,6,0.11,0.18
15,8,13,7,0.11,0.18
15,8,13,8,0.12,0.18
15,8,13,9,0.13,0.19
15,8,13,10,0.12,0.18
15,8,14,1,0.09,0.15
15,8,14,2,0.1,0.15
15,8,14,3,0.1,0.16
15,8,14,4,0.1,0.16
15,8,14,5,0.11,0.17
15,8,14,6,0.11,0.17
15,8,14,7,0.12,0.18
15,8,14,8,0.12,0.18
15,8,14,9,0.12,0.19
15,8,14,10,0.12,0.2
15,8,15,1,0.09,0.16
15,8,15,2,0.1,0.16
15,8,15,3,0.11,0.17
15,8,15,4,0.11,0.17
15,8,15,5,0.11,0.19
15,8,15,6,0.12,0.19
15,8,15,7,0.12,0.2
15,8,15,8,0.12,0.2
15,8,15,9,0.12,0.21
15,8,15,10,0.12,0.21
15,9,8,1,0.1,0.13
